date,ticker,horizon,model,n_samples,acc_cv_mean,acc_cv_std,feat_SMA20_dist,feat_SMA50_dist,feat_sma_cross,feat_RSI14,feat_MACD,feat_MACD_sig,feat_MACD_hist,feat_BB_width,feat_BB_pos,feat_ATR14,feat_ret_1d,feat_ret_5d,feat_vol_10d,feat_spy_ret_1d,feat_vix_level,feat_vix_change,feat_vix_regime,feat_vol_ratio,feat_obv_trend,feat_asset_class
2026-05-26,SGLN.L,1,gb,456,0.5333,0.0,0.022115,0.023556,0.0,0.097502,0.047062,0.064925,0.068549,0.048744,0.06121,0.06697,0.097297,0.077069,0.087489,0.058681,0.117319,0.061514,,,,
2026-05-26,SGLN.L,2,rf,456,0.496,0.0,0.046541,0.058602,0.00528,0.061005,0.064458,0.069215,0.051344,0.056723,0.050013,0.084602,0.074353,0.061805,0.091692,0.066098,0.079825,0.078443,,,,
2026-05-26,SGLN.L,2,gb,456,0.5413,0.0,0.035262,0.065305,0.001192,0.05087,0.074705,0.085957,0.089357,0.032871,0.045058,0.072458,0.092674,0.054198,0.072449,0.050094,0.06698,0.110569,,,,
2026-05-26,SGLN.L,3,rf,456,0.5173,0.0,0.049487,0.053708,0.004424,0.069282,0.074177,0.06249,0.060826,0.061317,0.049965,0.088954,0.062676,0.045341,0.0714,0.064134,0.108106,0.073713,,,,
2026-05-26,SGLN.L,3,gb,456,0.5013,0.0,0.059627,0.085021,5e-06,0.051805,0.101491,0.055607,0.060872,0.06105,0.060632,0.090336,0.039242,0.019432,0.085247,0.044716,0.131441,0.053477,,,,
2026-05-26,ALV.DE,1,rf,457,0.55,0.0,0.053945,0.068026,0.00269,0.058707,0.064968,0.114556,0.062027,0.077049,0.067828,0.049037,0.079877,0.063222,0.053732,0.06865,0.059252,0.056433,,,,
2026-05-26,ALV.DE,1,gb,457,0.5289,0.0,0.082183,0.048416,6.7e-05,0.048749,0.030159,0.134075,0.073313,0.111765,0.052325,0.045991,0.103111,0.052625,0.018856,0.058279,0.056649,0.083438,,,,
2026-05-26,ALV.DE,2,rf,457,0.6053,0.0,0.045277,0.105877,0.005826,0.052095,0.083335,0.126493,0.038029,0.068267,0.083122,0.05606,0.059355,0.054859,0.084344,0.038264,0.063568,0.035229,,,,
2026-05-26,ALV.DE,2,gb,457,0.6053,0.0,0.034432,0.111378,0.0,0.057534,0.047924,0.152962,0.047071,0.10335,0.094974,0.045337,0.034706,0.019145,0.094375,0.041295,0.079696,0.035822,,,,
2026-05-26,ALV.DE,3,rf,457,0.624,0.0,0.042389,0.108782,0.002576,0.048626,0.068575,0.116122,0.054087,0.052537,0.05104,0.112312,0.062209,0.026299,0.09868,0.039767,0.085832,0.030168,,,,
2026-05-26,ALV.DE,3,gb,457,0.6,0.0,0.02817,0.097938,1.4e-05,0.045163,0.050776,0.12118,0.085107,0.075952,0.023188,0.071464,0.083934,0.041141,0.089381,0.013467,0.145206,0.027917,,,,
2026-05-26,LLY,1,rf,451,0.5387,0.0,0.052946,0.053448,0.001079,0.05989,0.048036,0.055956,0.055196,0.055685,0.090354,0.083527,0.07795,0.066824,0.072748,0.073033,0.091223,0.062105,,,,
2026-05-26,LLY,1,gb,451,0.504,0.0,0.026658,0.069527,0.0,0.048308,0.038608,0.067182,0.031946,0.093392,0.102918,0.07011,0.058303,0.098055,0.079628,0.043666,0.134822,0.036875,,,,
2026-05-26,LLY,2,rf,451,0.5135,0.0,0.057105,0.067965,0.008067,0.074878,0.07109,0.077243,0.068264,0.077042,0.068159,0.06644,0.062493,0.074768,0.053026,0.040053,0.091032,0.042375,,,,
2026-05-26,LLY,2,gb,451,0.5081,0.0,0.079858,0.047599,0.0,0.140739,0.046947,0.103713,0.022371,0.084808,0.081578,0.094555,0.050698,0.062446,0.05746,0.031299,0.078153,0.017777,,,,
2026-05-26,LLY,3,rf,451,0.527,0.0,0.070266,0.078998,0.008239,0.06397,0.072825,0.084178,0.075123,0.067526,0.100194,0.067965,0.055584,0.08148,0.057871,0.034512,0.053606,0.027662,,,,
2026-05-26,LLY,3,gb,451,0.5432,0.0,0.044839,0.045746,0.003816,0.051471,0.047581,0.145435,0.103764,0.047501,0.124379,0.063672,0.088507,0.06339,0.063788,0.027166,0.070559,0.008385,,,,
2026-05-26,EMIM.AS,1,rf,459,0.4763,0.0,0.062335,0.079469,0.006741,0.070304,0.068393,0.089573,0.05837,0.05612,0.0564,0.055429,0.079227,0.06681,0.06819,0.058747,0.071049,0.052843,,,,
2026-05-26,EMIM.AS,1,gb,459,0.5395,0.0,0.059909,0.065434,6.2e-05,0.059795,0.079347,0.083133,0.049789,0.11606,0.049072,0.047537,0.060002,0.076057,0.083984,0.061533,0.040786,0.0675,,,,
2026-05-26,EMIM.AS,2,rf,459,0.4526,0.0,0.042861,0.099372,0.003551,0.082596,0.065681,0.066844,0.053934,0.05071,0.060757,0.087914,0.061508,0.07299,0.0996,0.038788,0.058599,0.054297,,,,
2026-05-26,EMIM.AS,2,gb,459,0.4474,0.0,0.016201,0.123685,0.000515,0.054867,0.060518,0.070275,0.048804,0.096749,0.031045,0.095959,0.06086,0.065221,0.142113,0.014724,0.050527,0.067934,,,,
2026-05-26,EMIM.AS,3,rf,459,0.4816,0.0,0.051589,0.116525,0.004829,0.084198,0.069029,0.088189,0.056019,0.043744,0.052145,0.075563,0.057514,0.051254,0.093425,0.034548,0.070642,0.050789,,,,
2026-05-26,EMIM.AS,3,gb,459,0.4605,0.0,0.022355,0.166396,0.0,0.062379,0.050119,0.058115,0.059567,0.061404,0.017644,0.067608,0.057113,0.048337,0.153244,0.007874,0.112567,0.055279,,,,
2026-05-26,SJPA.MI,1,rf,453,0.4987,0.0,0.048838,0.057756,0.003193,0.056877,0.055149,0.05335,0.048273,0.073827,0.081621,0.085014,0.104912,0.060214,0.070227,0.063094,0.069767,0.067888,,,,
2026-05-26,SJPA.MI,1,gb,453,0.496,0.0,0.040587,0.057587,0.002807,0.029981,0.030533,0.067041,0.055503,0.034834,0.096431,0.088513,0.134414,0.053849,0.087887,0.050617,0.097153,0.072263,,,,
2026-05-26,SJPA.MI,2,rf,453,0.5333,0.0,0.046266,0.080013,0.006553,0.078679,0.061614,0.079801,0.058336,0.072025,0.081745,0.129638,0.08051,0.042012,0.054292,0.044886,0.046496,0.037134,,,,
2026-05-26,SJPA.MI,2,gb,453,0.552,0.0,0.023308,0.049334,0.000457,0.095679,0.020004,0.112318,0.039814,0.064119,0.081185,0.183094,0.1263,0.049101,0.061103,0.025677,0.054092,0.014415,,,,
2026-05-26,SJPA.MI,3,rf,453,0.544,0.0,0.046785,0.092034,0.003328,0.065975,0.087151,0.113683,0.056837,0.068124,0.035042,0.12758,0.047338,0.052975,0.063068,0.039862,0.063978,0.03624,,,,
2026-05-26,SJPA.MI,3,gb,453,0.5547,0.0,0.003664,0.085439,0.0,0.06077,0.080584,0.110932,0.050013,0.117339,0.031928,0.164121,0.052683,0.039469,0.084193,0.03147,0.043167,0.044228,,,,
2026-05-26,BTC-USD,1,rf,682,0.492,0.0,0.06046,0.047763,0.001832,0.075336,0.0581,0.070797,0.059448,0.069541,0.083913,0.059957,0.074046,0.065717,0.071851,0.055361,0.064936,0.080941,,,,
2026-05-26,BTC-USD,1,gb,682,0.4743,0.0,0.061364,0.018326,1.1e-05,0.085217,0.047022,0.030628,0.065016,0.059938,0.075102,0.057215,0.113503,0.060355,0.086012,0.016064,0.088938,0.13529,,,,
2026-05-26,BTC-USD,2,rf,682,0.4991,0.0,0.059583,0.061401,0.003017,0.063685,0.056016,0.082512,0.052645,0.05175,0.061291,0.077755,0.059045,0.060251,0.090629,0.051617,0.093303,0.075499,,,,
2026-05-26,BTC-USD,2,gb,682,0.515,0.0,0.094485,0.045521,7.5e-05,0.053863,0.055854,0.083414,0.077275,0.060029,0.04505,0.061194,0.105711,0.028389,0.095688,0.036997,0.068385,0.088068,,,,
2026-05-26,BTC-USD,3,rf,682,0.5027,0.0,0.04851,0.060821,0.004133,0.052525,0.055287,0.077862,0.05736,0.057623,0.070473,0.072515,0.061002,0.055336,0.075129,0.046951,0.121257,0.083218,,,,
2026-05-26,BTC-USD,3,gb,682,0.5186,0.0,0.058047,0.031266,9e-06,0.049079,0.036759,0.08709,0.053627,0.045022,0.045567,0.118822,0.035646,0.0639,0.099334,0.027025,0.139721,0.109086,,,,
2026-05-26,ICGA.DE,1,rf,455,0.5067,0.0,0.0502,0.059649,0.003579,0.057399,0.050426,0.055006,0.055971,0.099283,0.060463,0.09542,0.07916,0.055781,0.062969,0.072123,0.081389,0.061183,,,,
2026-05-26,ICGA.DE,1,gb,455,0.5387,0.0,0.053631,0.034333,0.0,0.056256,0.040743,0.046888,0.056863,0.10609,0.070321,0.072884,0.096231,0.096279,0.085342,0.078899,0.06485,0.040388,,,,
2026-05-26,ICGA.DE,2,rf,455,0.5093,0.0,0.06514,0.042823,0.003553,0.060723,0.048651,0.064262,0.075292,0.085779,0.081898,0.095863,0.066168,0.039881,0.05405,0.066034,0.090161,0.059722,,,,
2026-05-26,ICGA.DE,2,gb,455,0.552,0.0,0.068853,0.024891,0.0,0.031343,0.029485,0.05618,0.084109,0.094404,0.015911,0.10064,0.075402,0.06363,0.06382,0.081526,0.11377,0.096034,,,,
2026-05-26,ICGA.DE,3,rf,455,0.5147,0.0,0.059543,0.070421,0.003525,0.059531,0.0765,0.068818,0.063925,0.075684,0.059627,0.108391,0.050556,0.0387,0.046182,0.061161,0.091469,0.065967,,,,
2026-05-26,ICGA.DE,3,gb,455,0.5307,0.0,0.063407,0.028957,2e-06,0.034702,0.118673,0.164111,0.027886,0.078279,0.031898,0.098193,0.049926,0.05471,0.027357,0.058844,0.069171,0.093883,,,,
2026-05-26,MEUD.PA,1,rf,461,0.4921,0.0,0.049577,0.098999,0.004527,0.054478,0.067412,0.062639,0.052598,0.061582,0.050695,0.097474,0.089921,0.065576,0.053945,0.069872,0.056538,0.064167,,,,
2026-05-26,MEUD.PA,1,gb,461,0.5263,0.0,0.012005,0.065532,0.0,0.084727,0.062245,0.060899,0.052967,0.095713,0.045913,0.109001,0.145994,0.034012,0.054245,0.072737,0.051454,0.052557,,,,
2026-05-26,MEUD.PA,2,rf,461,0.5395,0.0,0.043905,0.07856,0.003955,0.048213,0.07243,0.088308,0.043514,0.085814,0.037875,0.130652,0.093538,0.044797,0.099871,0.026054,0.048035,0.054478,,,,
2026-05-26,MEUD.PA,2,gb,461,0.5632,0.0,0.023564,0.053861,0.0,0.010934,0.079838,0.150608,0.025161,0.085702,0.041902,0.123213,0.12647,0.013197,0.137905,0.017605,0.023284,0.086755,,,,
2026-05-26,MEUD.PA,3,rf,461,0.5763,0.0,0.029862,0.077495,0.007831,0.054026,0.100849,0.076553,0.041805,0.115459,0.042982,0.15103,0.047629,0.04013,0.094159,0.032493,0.045522,0.042175,,,,
2026-05-26,MEUD.PA,3,gb,461,0.5711,0.0,0.01264,0.107078,0.002661,0.031717,0.134668,0.081006,0.041586,0.135162,0.035067,0.129033,0.068412,0.014304,0.09522,0.035095,0.016675,0.059676,,,,
2026-05-26,DHER.DE,1,rf,457,0.4632,0.0,0.065118,0.080377,0.003946,0.072443,0.059273,0.067652,0.075744,0.07974,0.057436,0.048674,0.089032,0.05803,0.054252,0.057611,0.075095,0.055578,,,,
2026-05-26,DHER.DE,1,gb,457,0.5158,0.0,0.047001,0.09095,0.003671,0.058126,0.044062,0.0523,0.071447,0.121703,0.042365,0.068263,0.083062,0.083911,0.040633,0.049217,0.088499,0.05479,,,,
2026-05-26,DHER.DE,2,rf,457,0.4693,0.0,0.072648,0.11287,0.005662,0.076594,0.076943,0.080418,0.072793,0.068915,0.045936,0.062631,0.040678,0.05737,0.063787,0.048966,0.070681,0.043108,,,,
2026-05-26,DHER.DE,2,gb,457,0.472,0.0,0.063295,0.115041,0.008571,0.044261,0.063237,0.046982,0.107086,0.053842,0.047088,0.072168,0.035253,0.06595,0.07124,0.032998,0.126373,0.046616,,,,
2026-05-26,DHER.DE,3,rf,457,0.432,0.0,0.044662,0.090739,0.021958,0.059247,0.064927,0.096806,0.106625,0.050805,0.045923,0.077335,0.04946,0.080654,0.064435,0.032513,0.07787,0.036041,,,,
2026-05-26,DHER.DE,3,gb,457,0.4693,0.0,0.014964,0.058476,0.034211,0.06108,0.053145,0.13447,0.133336,0.054429,0.021191,0.096969,0.025526,0.083429,0.062847,0.011271,0.143221,0.011436,,,,
2026-05-26,EXUS.L,1,rf,456,0.5227,0.0,0.055099,0.078145,0.002305,0.050878,0.042814,0.059403,0.049609,0.086454,0.086344,0.075272,0.082722,0.065244,0.058184,0.07303,0.072902,0.061594,,,,
2026-05-26,EXUS.L,1,gb,456,0.536,0.0,0.014821,0.036523,0.001426,0.024721,0.038979,0.053286,0.076521,0.105473,0.102793,0.084297,0.105383,0.055036,0.05014,0.074944,0.091775,0.083882,,,,
2026-05-26,EXUS.L,2,rf,456,0.5333,0.0,0.04452,0.068212,0.00304,0.056197,0.070466,0.063612,0.047323,0.06529,0.090489,0.112415,0.052375,0.096367,0.047461,0.061136,0.073164,0.047934,,,,
2026-05-26,EXUS.L,2,gb,456,0.5253,0.0,0.036528,0.071798,0.0,0.040619,0.066907,0.047503,0.0916,0.078082,0.029453,0.167102,0.037964,0.121341,0.035674,0.04682,0.060477,0.068133,,,,
2026-05-26,EXUS.L,3,rf,456,0.5067,0.0,0.055434,0.063408,0.00377,0.06355,0.08595,0.096643,0.060319,0.06948,0.062251,0.105347,0.054645,0.044555,0.068931,0.041613,0.072936,0.051168,,,,
2026-05-26,EXUS.L,3,gb,456,0.5573,0.0,0.016534,0.034195,0.0,0.070956,0.065834,0.142121,0.10929,0.075534,0.053203,0.126641,0.053062,0.050625,0.084051,0.017957,0.074605,0.025391,,,,
2026-05-27,BTC-USD,1,rf,682,0.4761,0.0,0.059016,0.044825,0.000981,0.07143,0.054174,0.073303,0.064414,0.052529,0.08603,0.067971,0.07851,0.057902,0.085573,0.054899,0.065964,0.08248,,,,
2026-05-27,BTC-USD,1,gb,682,0.4708,0.0,0.055951,0.014684,9e-06,0.099184,0.057657,0.026937,0.06685,0.054694,0.081525,0.041278,0.128391,0.046972,0.086216,0.013709,0.094359,0.131584,,,,
2026-05-27,BTC-USD,2,rf,682,0.4761,0.0,0.055288,0.067211,0.002765,0.061273,0.059212,0.065201,0.066186,0.049701,0.054757,0.081379,0.069319,0.061084,0.085667,0.054102,0.090648,0.076208,,,,
2026-05-27,BTC-USD,2,gb,682,0.5292,0.0,0.090947,0.048279,6.9e-05,0.069942,0.051343,0.078434,0.086975,0.060372,0.047119,0.062817,0.092458,0.028276,0.102543,0.03332,0.059614,0.087493,,,,
2026-05-27,BTC-USD,3,rf,682,0.5186,0.0,0.045555,0.057359,0.004552,0.056063,0.055612,0.068451,0.043396,0.058121,0.067901,0.068188,0.076982,0.057584,0.070296,0.055344,0.13015,0.084445,,,,
2026-05-27,BTC-USD,3,gb,682,0.5257,0.0,0.057446,0.025182,3.1e-05,0.052014,0.03993,0.090228,0.056469,0.049619,0.037972,0.116276,0.033274,0.066072,0.09949,0.029778,0.147161,0.099058,,,,
2026-05-27,SGLN.L,1,rf,457,0.5553,0.0,0.051717,0.057111,0.006377,0.09107,0.059706,0.056416,0.05408,0.055699,0.064051,0.050531,0.10737,0.065956,0.061775,0.078257,0.079558,0.060326,,,,
2026-05-27,SGLN.L,1,gb,457,0.5474,0.0,0.028229,0.030392,0.0,0.096372,0.035414,0.06737,0.042456,0.05549,0.070254,0.054273,0.12195,0.088148,0.084277,0.058004,0.098136,0.069235,,,,
2026-05-27,SGLN.L,2,rf,457,0.48,0.0,0.04859,0.060911,0.002707,0.057371,0.061921,0.068311,0.05556,0.06616,0.054868,0.083247,0.071665,0.058738,0.089126,0.062577,0.074292,0.083957,,,,
2026-05-27,SGLN.L,2,gb,457,0.5307,0.0,0.042423,0.05905,0.0,0.038074,0.084008,0.081339,0.08573,0.037045,0.041999,0.096085,0.091216,0.048243,0.068596,0.048416,0.068398,0.109377,,,,
2026-05-27,SGLN.L,3,rf,457,0.5147,0.0,0.0561,0.056475,0.003646,0.067047,0.072675,0.053321,0.060766,0.057215,0.046638,0.086503,0.056875,0.04509,0.073891,0.070797,0.115282,0.07768,,,,
2026-05-27,SGLN.L,3,gb,457,0.5173,0.0,0.063834,0.072367,0.0,0.04539,0.094321,0.050771,0.058715,0.071574,0.04551,0.099311,0.039057,0.020631,0.073138,0.049443,0.148043,0.067895,,,,
2026-05-27,EMIM.AS,1,rf,460,0.4868,0.0,0.060719,0.080902,0.006693,0.070442,0.068085,0.089467,0.049967,0.054333,0.056159,0.05494,0.081486,0.06622,0.075424,0.061102,0.069283,0.054779,,,,
2026-05-27,EMIM.AS,1,gb,460,0.5368,0.0,0.050874,0.06344,2e-06,0.067269,0.07534,0.088706,0.057107,0.108488,0.054318,0.041492,0.05991,0.071211,0.085605,0.059129,0.049434,0.067673,,,,
2026-05-27,EMIM.AS,2,rf,460,0.4763,0.0,0.044021,0.090042,0.002687,0.085871,0.067693,0.071978,0.055032,0.050354,0.061583,0.080218,0.055717,0.071408,0.099514,0.040005,0.064381,0.059496,,,,
2026-05-27,EMIM.AS,2,gb,460,0.4579,0.0,0.016446,0.11991,0.000157,0.057605,0.069135,0.073198,0.052619,0.084612,0.030444,0.107442,0.056303,0.063072,0.14129,0.010234,0.050528,0.067003,,,,
2026-05-27,EMIM.AS,3,rf,460,0.4737,0.0,0.04945,0.116108,0.005091,0.087081,0.070193,0.082658,0.056846,0.045713,0.050831,0.076891,0.06017,0.048993,0.093213,0.034355,0.066508,0.055897,,,,
2026-05-27,EMIM.AS,3,gb,460,0.4658,0.0,0.025803,0.157035,0.0002,0.063233,0.042472,0.091469,0.048975,0.05484,0.01172,0.070445,0.050447,0.042829,0.160338,0.003574,0.120856,0.055765,,,,
2026-05-27,DHER.DE,1,rf,458,0.4921,0.0,0.065874,0.082924,0.002949,0.068641,0.058574,0.068076,0.072215,0.087305,0.061225,0.049119,0.08891,0.052809,0.0514,0.05925,0.073126,0.057603,,,,
2026-05-27,DHER.DE,1,gb,458,0.5079,0.0,0.05721,0.094613,0.00511,0.058197,0.041999,0.042087,0.070676,0.106351,0.052697,0.083734,0.071873,0.091939,0.036896,0.051817,0.080748,0.054051,,,,
2026-05-27,DHER.DE,2,rf,458,0.4763,0.0,0.072239,0.116706,0.006438,0.076538,0.073441,0.086058,0.071509,0.07418,0.051964,0.065795,0.03958,0.05507,0.057995,0.046586,0.064679,0.041221,,,,
2026-05-27,DHER.DE,2,gb,458,0.5,0.0,0.063032,0.123487,0.007015,0.046977,0.068528,0.040119,0.090721,0.053409,0.040943,0.070459,0.036667,0.07263,0.068918,0.037245,0.12129,0.058559,,,,
2026-05-27,DHER.DE,3,rf,458,0.416,0.0,0.051782,0.0903,0.0218,0.061448,0.060559,0.103291,0.105059,0.054012,0.050536,0.078145,0.050199,0.076283,0.059614,0.029915,0.072358,0.034698,,,,
2026-05-27,DHER.DE,3,gb,458,0.4507,0.0,0.008911,0.041233,0.031388,0.06691,0.053756,0.13459,0.144077,0.055579,0.026567,0.089497,0.031122,0.082744,0.074513,0.011719,0.140905,0.006488,,,,
2026-05-27,ICGA.DE,1,rf,456,0.504,0.0,0.048652,0.057345,0.004046,0.058404,0.05493,0.041883,0.055644,0.099444,0.067282,0.099922,0.07268,0.058667,0.064049,0.081058,0.07812,0.057873,,,,
2026-05-27,ICGA.DE,1,gb,456,0.5387,0.0,0.070139,0.03256,0.0,0.052634,0.038452,0.052041,0.045212,0.099559,0.081973,0.072436,0.092048,0.085783,0.086519,0.087297,0.061971,0.041376,,,,
2026-05-27,ICGA.DE,2,rf,456,0.5173,0.0,0.059357,0.040479,0.003837,0.060514,0.050327,0.062471,0.077981,0.087592,0.074973,0.099259,0.068019,0.047808,0.046298,0.065542,0.095803,0.059739,,,,
2026-05-27,ICGA.DE,2,gb,456,0.5413,0.0,0.073297,0.024409,0.0,0.024311,0.030995,0.055352,0.084635,0.098996,0.020824,0.093802,0.085766,0.0621,0.061036,0.091265,0.110381,0.082832,,,,
2026-05-27,ICGA.DE,3,rf,456,0.5147,0.0,0.059889,0.072956,0.003398,0.06073,0.071605,0.078285,0.059864,0.076845,0.051177,0.108313,0.052902,0.039109,0.047668,0.062874,0.090865,0.063522,,,,
2026-05-27,ICGA.DE,3,gb,456,0.5147,0.0,0.062931,0.031586,2e-06,0.049425,0.117895,0.154498,0.031503,0.078868,0.020312,0.101114,0.056554,0.048011,0.029044,0.059641,0.075373,0.083244,,,,
2026-05-27,LLY,1,rf,452,0.5013,0.0,0.057692,0.054061,0.001415,0.060547,0.051813,0.051939,0.058901,0.055245,0.092664,0.083767,0.075936,0.065159,0.075059,0.080563,0.079146,0.056093,,,,
2026-05-27,LLY,1,gb,452,0.5013,0.0,0.01485,0.052123,0.0,0.05429,0.049637,0.08127,0.043586,0.062673,0.102018,0.075875,0.071874,0.099148,0.089724,0.03865,0.106942,0.057339,,,,
2026-05-27,LLY,2,rf,452,0.4987,0.0,0.056687,0.071428,0.008017,0.070266,0.063562,0.074955,0.067724,0.075889,0.072637,0.06576,0.067523,0.077768,0.052889,0.036991,0.092692,0.045213,,,,
2026-05-27,LLY,2,gb,452,0.488,0.0,0.057283,0.070547,3e-06,0.129453,0.046519,0.104018,0.035894,0.083454,0.072828,0.102528,0.051452,0.058005,0.058757,0.027431,0.088597,0.013232,,,,
2026-05-27,LLY,3,rf,452,0.5405,0.0,0.070379,0.077301,0.009475,0.062309,0.07235,0.083754,0.075832,0.067092,0.098155,0.068109,0.055611,0.085748,0.060384,0.035157,0.0535,0.024846,,,,
2026-05-27,LLY,3,gb,452,0.5243,0.0,0.05331,0.048639,0.000396,0.045747,0.030579,0.162955,0.113984,0.04235,0.128164,0.05818,0.089456,0.058657,0.064251,0.022192,0.069747,0.011395,,,,
2026-05-27,NVDA,1,rf,452,0.496,0.0,0.05116,0.043194,0.005118,0.055943,0.070996,0.048959,0.06587,0.049969,0.055275,0.092135,0.059244,0.061433,0.055417,0.095362,0.105422,0.084503,,,,
2026-05-27,NVDA,1,gb,452,0.528,0.0,0.047644,0.072254,6.4e-05,0.060562,0.037645,0.073381,0.088944,0.065537,0.042927,0.096829,0.055724,0.061907,0.086835,0.065722,0.073976,0.07005,,,,
2026-05-27,NVDA,2,rf,452,0.536,0.0,0.053856,0.039782,0.000964,0.063747,0.091377,0.09026,0.051935,0.076857,0.04586,0.087198,0.060224,0.064325,0.080968,0.052021,0.107581,0.033045,,,,
2026-05-27,NVDA,2,gb,452,0.5573,0.0,0.011147,0.00884,0.0,0.045483,0.0474,0.109693,0.124124,0.115783,0.049888,0.11329,0.022557,0.077482,0.078857,0.049512,0.128044,0.0179,,,,
2026-05-27,NVDA,3,rf,452,0.5297,0.0,0.04445,0.039783,0.001579,0.064486,0.090823,0.094311,0.060347,0.096993,0.055045,0.121142,0.043385,0.048365,0.070255,0.044622,0.084612,0.039801,,,,
2026-05-27,NVDA,3,gb,452,0.5216,0.0,0.024298,0.029872,0.0,0.074178,0.083548,0.132735,0.079158,0.101049,0.043593,0.12197,0.050859,0.023384,0.115102,0.011132,0.087923,0.021198,,,,
2026-05-27,ALV.DE,1,rf,458,0.5553,0.0,0.055306,0.065856,0.00274,0.064407,0.066134,0.106582,0.06415,0.070804,0.072589,0.048416,0.076877,0.064434,0.05266,0.074679,0.059074,0.055294,,,,
2026-05-27,ALV.DE,1,gb,458,0.5474,0.0,0.086156,0.036656,2.4e-05,0.051425,0.031853,0.124199,0.090529,0.111773,0.059065,0.027158,0.099328,0.054548,0.027407,0.061545,0.049294,0.089041,,,,
2026-05-27,ALV.DE,2,rf,458,0.6158,0.0,0.045981,0.108371,0.005798,0.050034,0.082557,0.125424,0.042202,0.070027,0.082304,0.05203,0.057121,0.053908,0.084067,0.039656,0.063246,0.037274,,,,
2026-05-27,ALV.DE,2,gb,458,0.6053,0.0,0.03697,0.116762,0.002066,0.040754,0.075512,0.159069,0.040823,0.10415,0.088262,0.040284,0.041708,0.025079,0.081965,0.042509,0.072033,0.032055,,,,
2026-05-27,ALV.DE,3,rf,458,0.624,0.0,0.041217,0.103384,0.001766,0.051598,0.071126,0.115519,0.051572,0.047631,0.055109,0.118641,0.059536,0.028363,0.100873,0.038505,0.084912,0.030248,,,,
2026-05-27,ALV.DE,3,gb,458,0.608,0.0,0.02256,0.100215,2e-06,0.051095,0.048282,0.126343,0.091351,0.073323,0.017228,0.066271,0.075965,0.036346,0.095354,0.014659,0.154287,0.02672,,,,
2026-05-27,BABA,1,rf,452,0.5253,0.0,0.043092,0.059706,0.002245,0.07056,0.059096,0.04702,0.083768,0.071766,0.058019,0.090838,0.065431,0.064078,0.090482,0.075573,0.061503,0.056822,,,,
2026-05-27,BABA,1,gb,452,0.5173,0.0,0.037275,0.035531,0.0,0.079956,0.022041,0.041464,0.066871,0.117578,0.040758,0.119842,0.063307,0.058,0.137899,0.056198,0.06537,0.05791,,,,
2026-05-27,BABA,2,rf,452,0.5467,0.0,0.046484,0.089606,0.009274,0.074086,0.056019,0.050085,0.100241,0.060922,0.058347,0.11839,0.035465,0.04706,0.066203,0.068012,0.07613,0.043674,,,,
2026-05-27,BABA,2,gb,452,0.5227,0.0,0.02048,0.072611,0.001153,0.089522,0.030208,0.079815,0.125414,0.063085,0.032801,0.113395,0.014538,0.038375,0.089447,0.06785,0.102084,0.059222,,,,
2026-05-27,BABA,3,rf,452,0.5757,0.0,0.056946,0.076312,0.003337,0.065737,0.053236,0.065086,0.073462,0.084407,0.041631,0.116453,0.051951,0.057972,0.083336,0.05504,0.063808,0.051285,,,,
2026-05-27,BABA,3,gb,452,0.5486,0.0,0.020577,0.071965,0.000158,0.045454,0.05956,0.050955,0.073387,0.09871,0.021485,0.175539,0.062077,0.027487,0.102159,0.067044,0.071442,0.052,,,,
2026-05-27,MEUD.PA,1,rf,462,0.5,0.0,0.047569,0.100753,0.00228,0.053842,0.067285,0.064159,0.055371,0.062271,0.05231,0.092875,0.084966,0.066114,0.052836,0.071903,0.063482,0.061984,,,,
2026-05-27,MEUD.PA,1,gb,462,0.5211,0.0,0.027262,0.052731,0.000119,0.079816,0.064664,0.058619,0.054233,0.084701,0.04625,0.117977,0.14204,0.037861,0.0422,0.068298,0.062087,0.061142,,,,
2026-05-27,MEUD.PA,2,rf,462,0.5395,0.0,0.043328,0.088399,0.00301,0.048834,0.071318,0.094338,0.041112,0.082367,0.033055,0.132098,0.092857,0.041754,0.101319,0.023082,0.045977,0.057152,,,,
2026-05-27,MEUD.PA,2,gb,462,0.5605,0.0,0.019764,0.066209,0.0,0.025448,0.074807,0.139909,0.026606,0.071799,0.035664,0.118703,0.160364,0.026758,0.12656,0.015334,0.011657,0.080416,,,,
2026-05-27,MEUD.PA,3,rf,462,0.5789,0.0,0.030549,0.080792,0.005161,0.055688,0.099049,0.079258,0.03706,0.114981,0.039149,0.14678,0.05043,0.041906,0.092997,0.034247,0.047696,0.044258,,,,
2026-05-27,MEUD.PA,3,gb,462,0.5789,0.0,0.014737,0.090264,0.00492,0.027579,0.140799,0.081938,0.046377,0.141038,0.020325,0.125951,0.074625,0.022431,0.091815,0.039883,0.009336,0.067982,,,,
2026-05-27,SJPA.MI,1,rf,454,0.5013,0.0,0.049991,0.059121,0.005754,0.056389,0.050546,0.057454,0.056706,0.071057,0.081783,0.076894,0.100074,0.059653,0.068786,0.066211,0.073733,0.065847,,,,
2026-05-27,SJPA.MI,1,gb,454,0.512,0.0,0.039049,0.055773,0.002507,0.025694,0.033628,0.063696,0.05033,0.029851,0.106079,0.086722,0.139249,0.06564,0.079064,0.052048,0.107682,0.062987,,,,
